CO_ANO;CO_MES;CO_NCM;CO_UNID;CO_PAIS;SG_UF_NCM;CO_VIA;CO_URF;QT_ESTAT;KG_LIQUIDO;VL_FOB
1997;2;9011110;21;87;ND;1;717600;38;38400;54564
1997;12;9011110;21;149;ND;1;817800;54;54000;202150
1997;2;9011110;21;23;ES;1;717600;211;211200;562330
1997;9;9011110;21;845;MG;7;1015300;52;51900;141645
1997;9;9011110;21;69;SP;1;817800;19;19200;61270
1997;8;9011110;21;386;RO;1;727600;96;96000;139688
1997;6;9011110;21;63;ES;1;717600;12;12000;33100
1997;6;9011110;21;63;ND;1;817800;57;57600;190280
1997;9;9011110;21;301;MG;1;817800;38;38400;114966
1997;2;9011110;21;271;MG;1;717600;38;38400;75345
1997;9;9011110;21;149;SP;1;817800;56;56400;187518
1997;5;9011110;21;232;MG;1;817800;1364;1366200;5312625
1997;5;9011110;21;301;MG;1;727600;1147;1152000;3333809
1997;2;9011110;21;245;SP;1;817800;413;414000;1260816
1997;5;9011110;21;69;MG;1;817800;222;223200;890164
1997;5;9011110;21;573;MG;1;817800;1957;1956600;7552785
1997;2;9011110;21;53;ES;1;727600;18;18000;42650
1997;9;9011110;21;386;BA;1;717600;38;38400;147456
1997;5;9011110;21;87;ES;1;727600;481;481500;1315494
1997;5;9011110;21;275;ND;1;817800;686;686400;2429030
1997;5;9011110;21;845;ES;7;1015300;30;30000;78870
1997;6;9011110;21;240;MG;1;727600;38;38400;108672
1997;10;9011110;21;275;MG;1;817800;2043;2044860;6962132
1997;10;9011110;21;386;MG;1;817800;5953;5967890;20839990
1997;2;9011110;21;244;MG;1;817800;18;18000;46080
1997;5;9011110;21;820;ES;1;727600;304;304320;738280
1997;2;9011110;21;767;SP;1;817800;133;134400;385063
1997;5;9011110;21;249;ES;1;717600;19;19200;79680
1997;10;9011110;21;245;ES;1;727600;538;540600;1512344
1997;10;9011110;21;246;MG;1;727600;77;76800;214848
1997;5;9011110;21;438;MG;1;727600;606;606000;1783866
1997;2;9011110;21;161;SP;1;817800;17;17100;37905
1997;5;9011110;21;399;MG;1;717600;349;348000;1248588
1997;10;9011110;21;767;MG;1;817800;542;542400;1846340
1997;5;9011110;21;245;ES;1;717600;38;38400;100563
1997;5;9011110;21;63;MG;7;817800;50;49800;200860
1997;5;9011110;21;628;SP;1;817800;38;38400;128219
1997;5;9011110;21;163;MG;1;727600;58;57600;133632
1997;10;9011110;21;63;PR;7;1010900;203;203100;581626
1997;10;9011110;21;245;ES;1;717600;38;38400;71424
1997;5;9011110;21;764;ND;1;817800;216;216000;809553
1997;10;9011110;21;607;SP;1;817800;36;36000;112064
1997;2;9011110;21;573;MG;1;727600;58;57600;154944
1997;10;9011110;21;607;ES;1;817800;62;61860;202953
1997;10;9011110;21;249;BA;1;515100;112;112800;387000
1997;5;9011110;21;249;MG;1;717600;281;280800;1048157
1997;10;9011110;21;275;MG;1;717600;511;511200;1861104
1997;2;9011110;21;607;MG;1;727600;38;38400;79066
1997;10;9011110;21;827;RO;1;727600;38;38400;77568
1997;5;9011110;21;63;PR;1;817800;38;38400;144089
1997;5;9011110;21;190;MG;1;817800;254;254400;1149607
1997;10;9011110;21;63;SP;1;817800;58;57600;152160
1997;5;9011110;21;63;MG;1;727600;38;38400;79360
1997;10;9011110;21;275;ES;1;727600;15;15000;40410
1997;11;9011110;21;399;MG;1;817800;1554;1552200;5363984
1997;5;9011110;21;556;MG;1;817800;36;36000;93600
1997;8;9011110;21;603;RO;1;817800;15;15000;58575
1997;8;9011110;21;249;MG;1;717600;1096;1101900;3980296
1997;3;9011110;21;232;SP;1;817800;488;487800;1505360
1997;10;9011110;21;351;SP;1;817800;34;34200;117990
1997;5;9011110;21;163;ES;1;727600;95;96000;282240
1997;3;9011110;21;764;MG;1;817800;2578;2577000;9027325
1997;3;9011110;21;149;SP;1;817800;541;542700;1868371
1997;6;9011110;21;249;MG;1;817800;4214;4219890;17165031
1997;3;9011110;21;63;MG;1;727600;19;19200;45920
1997;8;9011110;21;246;ES;1;727600;460;460800;1308480
1997;3;9011110;21;744;ES;1;727600;762;768000;2036668
1997;10;9011110;21;386;ND;1;817800;621;624000;2228388
1997;3;9011110;21;399;MG;1;817800;3016;3010680;10465680
1997;8;9011110;21;63;MG;7;1010900;820;816900;2350593
1997;1;9011110;21;399;SP;1;817800;2526;2524500;6199332
1997;9;9011110;21;163;MG;1;727600;116;115200;304992
1997;9;9011110;21;767;MG;1;817800;527;528000;1873482
1997;9;9011110;21;23;MG;1;727600;57;57600;155904
1997;8;9011110;21;271;MG;1;817800;653;654000;2466067
1997;8;9011110;21;399;MG;1;717600;998;997200;3499173
1997;6;9011110;21;249;PR;1;817800;557;558000;1372924
1997;11;9011110;21;403;ES;1;727600;19;19200;53480
1997;11;9011110;21;271;MG;1;817800;568;568800;1846024
1997;11;9011110;21;827;MG;1;727600;76;76800;212352
1997;4;9011110;21;386;MG;1;817800;5108;5114340;19292603
1997;11;9011110;21;245;ES;1;727600;185;186000;495765
1997;11;9011110;21;246;SP;1;817800;19;19200;55411
1997;11;9011110;21;767;MG;1;817800;603;602700;2028623
1997;7;9011110;21;245;MG;1;817800;711;713400;2706498
1997;11;9011110;21;245;ES;1;817800;96;96000;264960
1997;6;9011110;21;431;ES;1;727600;405;405000;1194943
1997;6;9011110;21;538;SP;1;817800;367;367200;1294501
1997;12;9011110;21;249;ES;1;727600;368;367200;777116
1997;9;9011110;21;386;MG;1;817800;3902;3913730;13623717
1997;8;9011110;21;53;ES;1;817800;36;36000;95040
1997;12;9011110;21;271;SP;1;817800;366;367200;1280188
1997;7;9011110;21;63;ND;7;1010900;150;149400;398400
1997;12;9011110;21;245;ES;1;727600;554;556800;1501316
1997;7;9011110;21;87;MG;1;817800;1611;1612200;5675733
1997;7;9011110;21;764;SP;1;817800;542;542160;2009852
1997;11;9011110;21;538;MG;1;717600;72;72000;269455
1997;11;9011110;21;245;ES;1;717600;38;38400;105600
1997;8;9011110;21;386;MG;1;717600;38;38400;118502
1997;1;9011110;21;232;MG;1;817800;1916;1915800;4167212
1997;9;9011110;21;63;PR;7;910600;50;49800;86735
1997;8;9011110;21;249;PR;1;817800;330;330060;1094424
1997;7;9011110;21;190;MG;1;817800;282;282720;1015821
1997;4;9011110;21;244;ES;1;727600;19;19200;55346
1997;12;9011110;21;63;MG;7;1010900;460;457800;1215930
1997;7;9011110;21;827;MG;1;727600;76;76800;221184
1997;6;9011110;21;275;ND;1;817800;216;216000;664310
1997;12;9011110;21;767;MG;1;817800;388;388800;1375543
1997;1;9011110;21;87;MG;1;727600;76;76800;153600
1997;7;9011110;21;245;MG;1;727600;77;76800;314880
1997;9;9011110;21;23;SP;1;817800;2013;2013840;7236674
1997;3;9011110;21;791;MG;1;817800;139;139200;416415
1997;6;9011110;21;756;MG;1;817800;110;110400;443025
1997;1;9011110;21;245;ES;1;817800;19;19200;36096
1997;1;9011110;21;275;SP;1;817800;531;531600;1127043
1997;7;9011110;21;399;ES;1;717600;223;223200;821523
1997;7;9011110;21;244;MG;1;727600;19;19200;51840
1997;3;9011110;21;158;ES;7;1010900;50;49800;127820
1997;7;9011110;21;275;MG;1;717600;18;18000;60816
1997;4;9011110;21;301;SP;1;817800;77;76800;261120
1997;1;9011110;21;607;SP;1;817800;81;81000;183471
1997;7;9011110;21;63;PR;7;1010900;345;343800;1008224
1997;7;9011110;21;245;SP;1;817800;172;173160;730167
1997;1;9011110;21;845;ES;7;1011000;24;24000;39600
1997;12;9011110;21;63;MG;1;727600;134;134400;374960
1997;1;9011110;21;845;ES;7;1015300;81;81000;132265
1997;1;9011110;21;23;ES;1;727600;57;57600;92909
1997;1;9011110;21;245;MG;1;817800;1433;1434000;3099836
1997;1;9011110;21;249;ND;1;817800;57;57600;121148
1997;11;9011110;21;573;SP;1;817800;335;336000;1024519
1997;4;9011110;21;23;MG;1;817800;9732;9736980;34689456
1997;7;9011110;21;63;SP;7;910600;25;24900;73040
1997;7;9011110;21;232;SP;1;817800;197;197760;731491
1997;4;9011110;21;69;SP;1;817800;55;55200;204421
1997;3;9011110;21;63;SP;7;1010900;267;265620;687953
1997;3;9011110;21;670;MG;1;727600;77;76800;225792
1997;3;9011110;21;573;SP;1;817800;208;207600;658129
1997;8;9011110;21;827;ES;1;727600;402;404100;1091436
1997;6;9011110;21;23;ES;1;717600;206;206400;798660
1997;3;9011110;21;573;MG;1;727600;58;57600;147456
1997;9;9011110;21;399;SP;4;817600;0;180;1171
1997;6;9011110;21;63;MG;1;817800;74;75600;299119
1997;3;9011110;21;744;ES;1;717600;18;18000;40500
1997;9;9011110;21;232;PR;1;817800;75;75600;219000
1997;6;9011110;21;767;SP;1;817800;92;91200;392001
1997;6;9011110;21;23;SP;1;817800;1289;1291140;5517964
1997;4;9011110;21;246;ES;1;727600;1520;1520820;4447712
1997;9;9011110;21;607;BA;1;817800;19;19200;62016
1997;3;9011110;21;63;SP;1;817800;39;39120;135881
1997;6;9011110;21;399;PR;1;817800;47;46800;174879
1997;9;9011110;21;845;ES;7;1015300;76;75600;185985
1997;9;9011110;21;23;MG;1;717600;600;600000;1977287
1997;12;9011110;21;386;ES;1;727600;38;38400;110592
1997;11;9011110;21;386;BA;1;517600;58;57600;180864
1997;11;9011110;21;72;MG;1;727600;862;864000;2388557
1997;8;9011110;21;756;MG;1;817800;82;81600;319778
1997;6;9011110;21;53;ES;1;727600;72;72000;217610
1997;9;9011110;21;63;MT;1;727600;134;134400;221760
1997;8;9011110;21;355;MG;1;727600;135;134400;356160
1997;8;9011110;21;87;ND;1;817800;158;158400;685888
1997;8;9011110;21;149;ND;1;817800;55;55200;244930
1997;12;9011110;21;245;BA;1;817800;77;77400;262339
1997;12;9011110;21;245;MG;1;727600;38;38400;106790
1997;12;9011110;21;245;BA;1;717600;19;19200;66086
1997;9;9011110;21;232;MG;1;817800;719;718320;2298709
1997;11;9011110;21;160;MG;1;817800;34;34200;112041
1997;11;9011110;21;399;ND;1;817800;175;174600;590240
1997;11;9011110;21;767;ND;1;817800;38;38400;137742
1997;11;9011110;21;245;SP;1;817800;525;526680;1587694
1997;8;9011110;21;244;MG;1;817800;19;19200;52224
1997;7;9011110;21;399;MG;1;717600;762;762000;2707929
1997;12;9011110;21;249;PR;1;727600;19;19200;52915
1997;12;9011110;21;275;PR;1;817800;18;18000;56193
1997;8;9011110;21;845;ES;7;1011000;24;24000;66000
1997;9;9011110;21;249;BA;1;517600;528;529800;1985929
1997;7;9011110;21;245;BA;1;817800;297;297060;1215538
1997;1;9011110;21;249;PR;1;817800;581;580800;1079482
1997;1;9011110;21;163;ES;1;727600;154;153600;288768
1997;1;9011110;21;764;CE;1;317600;6;6000;22500
1997;3;9011110;21;149;BA;1;517600;19;19200;45696
1997;3;9011110;21;538;SP;1;817800;336;336000;936188
1997;1;9011110;21;158;ES;7;1010900;675;675000;1087500
1997;1;9011110;21;275;ND;1;817800;19;19200;39684
1997;7;9011110;21;556;MG;1;817800;72;72000;205920
1997;12;9011110;21;301;MG;1;817800;76;76800;266334
1997;1;9011110;21;538;MG;1;717600;57;57600;124563
1997;9;9011110;21;190;SP;1;817800;216;216660;750107
1997;8;9011110;21;23;RO;1;727600;43;43200;63812
1997;8;9011110;21;23;MG;1;717600;421;420600;1473883
1997;9;9011110;21;240;ES;1;727600;57;57600;171214
1997;6;9011110;21;72;ND;1;727600;19;19200;84659
1997;7;9011110;21;271;ES;1;817800;19;19200;67725
1997;9;9011110;21;158;MG;7;1010900;30;30000;90500
1997;7;9011110;21;240;MG;1;727600;19;19200;48960
1997;9;9011110;21;271;SP;1;817800;276;276000;822763
1997;6;9011110;21;98;ES;1;727600;19;19200;51600
1997;3;9011110;21;399;PR;1;817800;68;67200;224453
1997;1;9011110;21;158;PR;7;1010900;120;120000;218000
1997;4;9011110;21;767;PR;1;915100;19;19200;56064
1997;4;9011110;21;399;ND;1;817800;246;245400;876408
1997;2;9011110;21;232;MG;1;817800;1572;1573800;3993756
1997;7;9011110;21;190;ES;1;817800;151;151200;533337
1997;12;9011110;21;375;MG;1;817800;19;19200;64024
1997;7;9011110;21;399;PR;1;817800;66;65580;266576
1997;6;9011110;21;158;PR;7;1010900;120;120000;330700
1997;8;9011110;21;607;PR;1;817800;18;18000;63096
1997;6;9011110;21;195;MG;1;817800;100;100020;405728
1997;7;9011110;21;69;PR;1;817800;19;19200;65821
1997;8;9011110;21;301;ES;1;817800;19;19200;69418
1997;3;9011110;21;827;MG;1;727600;19;19200;56832
1997;8;9011110;21;764;ES;1;717600;22;21600;76191
1997;2;9011110;21;386;SP;1;817800;1446;1449390;3750591
1997;2;9011110;21;827;MG;1;727600;95;96000;256013
1997;9;9011110;21;87;ND;1;817800;418;417600;1507832
1997;2;9011110;21;764;SP;1;817800;1080;1078860;3002275
1997;2;9011110;21;249;MG;1;817800;5409;5409000;13683336
1997;2;9011110;21;573;PR;1;817800;76;75600;200067
1997;6;9011110;21;399;ND;1;817800;32;31800;126348
1997;9;9011110;21;63;RO;1;727600;211;211200;347040
1997;7;9011110;21;399;RO;1;817800;15;15000;53925
1997;9;9011110;21;23;ND;1;817800;2696;2695200;8697182
1997;5;9011110;21;301;MG;1;817800;76;76800;254613
1997;7;9011110;21;244;ES;1;727600;18;18000;56053
1997;2;9011110;21;246;MG;1;727600;481;480000;1249812
1997;5;9011110;21;399;MG;1;817800;3248;3245400;12162890
1997;5;9011110;21;149;MG;1;817800;612;612000;2372488
1997;5;9011110;21;301;ES;1;727600;1821;1824000;5486380
1997;2;9011110;21;87;PR;1;817800;315;314400;754099
1997;2;9011110;21;764;MG;1;717600;19;19200;49728
1997;5;9011110;21;249;ES;1;727600;2778;2776800;5131722
1997;5;9011110;21;275;MG;1;817800;1349;1351200;5190855
1997;6;9011110;21;764;ES;1;717600;19;19200;77472
1997;5;9011110;21;744;ES;1;727600;267;268800;731139
1997;10;9011110;21;249;BA;1;517600;358;359400;1272430
1997;9;9011110;21;249;ND;1;817800;18;18000;57145
1997;5;9011110;21;764;MG;1;817800;1720;1723080;6600538
1997;5;9011110;21;249;MG;1;817800;5806;5810450;21998597
1997;5;9011110;21;245;ES;1;727600;312;312600;872508
1997;2;9011110;21;23;PR;1;817800;130;129600;321149
1997;2;9011110;21;149;ES;1;717600;18;18000;22860
1997;5;9011110;21;386;MG;1;817800;3114;3124950;12691805
1997;10;9011110;21;249;SP;1;817800;2680;2681220;8868845
1997;10;9011110;21;245;ES;1;817800;118;118260;321206
1997;10;9011110;21;149;MG;1;817800;372;372000;1224932
1997;4;9011110;21;741;ES;1;717600;15;15000;57900
1997;10;9011110;21;23;MG;1;817800;11784;11800620;39827713
1997;5;9011110;21;246;MG;1;727600;325;326400;940109
1997;5;9011110;21;246;MG;1;717600;38;38400;103296
1997;10;9011110;21;23;ND;1;817800;2247;2246400;7888398
1997;10;9011110;21;63;ES;1;727600;557;556800;1073071
1997;10;9011110;21;271;ND;1;817800;38;38400;132280
1997;10;9011110;21;195;SP;1;817800;60;60000;196033
1997;10;9011110;21;573;SP;1;817800;216;216000;753576
1997;10;9011110;21;161;MG;1;817800;32;31800;119886
1997;10;9011110;21;63;MG;7;1010900;675;672300;1920529
1997;10;9011110;21;386;ES;1;727600;77;76800;208261
1997;10;9011110;21;431;MG;1;727600;544;543300;1501154
1997;5;9011110;21;607;SP;1;817800;247;248400;1086956
1997;10;9011110;21;69;MG;1;817800;302;304800;1009768
1997;2;9011110;21;245;ES;1;727600;325;325200;692973
1997;5;9011110;21;628;PR;1;817800;19;19200;92717
1997;10;9011110;21;161;PR;1;817800;15;15000;52247
1997;10;9011110;21;149;BA;1;817800;19;19200;65355
1997;10;9011110;21;741;MG;1;717600;51;50400;175762
1997;10;9011110;21;69;MG;1;717600;37;37200;117576
1997;2;9011110;21;69;SP;1;817800;19;18600;50232
1997;10;9011110;21;244;MG;1;817800;54;54000;149785
1997;5;9011110;21;158;PR;7;1010900;120;120000;370000
1997;10;9011110;21;827;SP;1;817800;33;33000;85800
1997;5;9011110;21;399;BA;1;517600;36;36000;146826
1997;10;9011110;21;163;MG;1;727600;19;19200;52800
1997;10;9011110;21;599;SP;1;817800;18;18000;58335
1997;10;9011110;21;431;MG;1;817800;19;19200;62112
1997;5;9011110;21;756;ES;1;727600;19;19200;62646
1997;10;9011110;21;767;SP;1;817800;38;38400;128362
1997;8;9011110;21;275;MG;1;817800;1382;1384860;4814144
1997;3;9011110;21;271;SP;1;817800;641;642000;1780025
1997;11;9011110;21;246;MG;1;727600;1399;1401600;3873216
1997;3;9011110;21;431;ES;1;727600;1283;1280100;3312616
1997;11;9011110;21;764;BA;1;817800;45;44520;137742
1997;3;9011110;21;386;MG;1;817800;4175;4186130;14355651
1997;3;9011110;21;301;ES;1;717600;58;57600;144576
1997;8;9011110;21;386;SP;1;817800;2079;2081210;6739232
1997;6;9011110;21;386;SP;1;817800;828;828900;3452085
1997;3;9011110;21;87;MG;1;727600;19;19200;32381
1997;3;9011110;21;607;MG;1;817800;343;344400;1021145
1997;1;9011110;21;271;SP;1;817800;384;384600;974393
1997;1;9011110;21;245;ES;1;717600;209;211200;398891
1997;11;9011110;21;232;SP;1;817800;670;704460;2216749
1997;11;9011110;21;399;SP;1;817800;1883;1882140;6799195
1997;3;9011110;21;245;ES;1;817800;241;241200;715362
1997;3;9011110;21;791;ND;1;817800;108;108000;295844
1997;3;9011110;21;245;ES;1;727600;381;381300;949378
1997;3;9011110;21;538;BA;1;517600;38;38400;134976
1997;3;9011110;21;386;ND;1;817800;1562;1562400;5307182
1997;11;9011110;21;538;SP;1;817800;153;152400;464591
1997;1;9011110;21;586;PR;7;910600;75;74700;145885
1997;9;9011110;21;538;SP;1;817800;141;141300;470058
1997;9;9011110;21;355;MG;1;717600;77;76800;208896
1997;7;9011110;21;399;MG;1;817800;2058;2057220;8294666
1997;8;9011110;21;249;ES;1;727600;1040;1039200;2105520
1997;8;9011110;21;72;MG;1;727600;481;480000;1300800
1997;1;9011110;21;607;MG;1;817800;762;761400;1739961
1997;12;9011110;21;87;MG;1;817800;2139;2140200;7352668
1997;1;9011110;21;628;SP;1;817800;55;55200;122491
1997;1;9011110;21;87;ES;1;727600;59;58800;97392
1997;12;9011110;21;63;SP;1;817800;57;57600;194240
1997;7;9011110;21;403;MG;1;727600;57;57600;152640
1997;12;9011110;21;63;PR;7;1010900;75;74700;181960
1997;7;9011110;21;249;MG;1;727600;238;237900;961921
1997;7;9011110;21;149;MG;1;817800;747;748800;2960466
1997;1;9011110;21;87;MG;1;817800;3566;3567900;8021975
1997;1;9011110;21;72;ES;1;727600;250;249600;576960
1997;12;9011110;21;23;MG;1;817800;5456;5458740;18220542
1997;6;9011110;21;149;MG;1;817800;1164;1165200;4649505
1997;1;9011110;21;845;PR;7;1015300;24;24000;44550
1997;8;9011110;21;399;SP;1;817800;1609;1608600;6350688
1997;12;9011110;21;386;PR;1;817800;540;540000;1831637
1997;9;9011110;21;275;MG;1;817800;1851;1854360;6417821
1997;9;9011110;21;87;MG;1;817800;1851;1854720;6371771
1997;11;9011110;21;301;ES;1;727600;1089;1094760;2988895
1997;11;9011110;21;72;ES;1;727600;768;768000;2157888
1997;3;9011110;21;23;BA;1;517600;38;38400;128056
1997;7;9011110;21;386;PR;1;817800;388;388200;1404443
1997;11;9011110;21;195;ES;1;727600;338;338400;819434
1997;9;9011110;21;827;ES;1;727600;1071;1077600;2948635
1997;3;9011110;21;244;ES;1;727600;18;18000;46440
1997;4;9011110;21;245;MG;1;817800;1820;1824070;6527987
1997;4;9011110;21;399;MG;1;817800;3202;3197700;11421795
1997;11;9011110;21;767;SP;1;817800;388;388800;1253088
1997;8;9011110;21;249;BA;1;817800;132;131280;517261
1997;4;9011110;21;249;MG;1;727600;147;147360;571566
1997;8;9011110;21;63;PR;1;817800;55;55500;171921
1997;1;9011110;21;245;MG;1;727600;268;268800;550457
1997;1;9011110;21;399;MG;1;817800;3334;3330000;7861158
1997;4;9011110;21;275;SP;1;817800;699;700800;2511329
1997;4;9011110;21;23;SP;1;727600;38;38400;107305
1997;11;9011110;21;232;PR;1;817800;19;19200;53760
1997;7;9011110;21;767;MG;1;817800;38;38400;124862
1997;11;9011110;21;628;MG;9;817800;19;19200;65203
1997;4;9011110;21;764;ND;1;817800;348;348000;1277840
1997;6;9011110;21;275;MG;1;817800;1635;1638120;6612629
1997;6;9011110;21;63;MG;7;910600;50;49800;187165
1997;1;9011110;21;87;ES;1;717600;36;36000;65520
1997;1;9011110;21;149;ES;1;717600;18;18000;23040
1997;9;9011110;21;767;ES;1;727600;77;76800;200057
1997;9;9011110;21;827;MS;1;727600;38;38400;79104
1997;1;9011110;21;301;MG;1;817800;76;76800;166953
1997;1;9011110;21;399;ND;1;817800;75;75000;162376
1997;12;9011110;21;301;MG;1;727600;629;633600;1766035
1997;1;9011110;21;670;ES;1;727600;58;57600;137894
1997;7;9011110;21;190;SP;1;817800;150;149280;509749
1997;1;9011110;21;355;MG;1;817800;80;79200;172656
1997;1;9011110;21;386;SP;1;817800;981;983050;2122314
1997;1;9011110;21;245;PR;1;817800;377;376800;767040
1997;9;9011110;21;355;ES;1;727600;193;192000;522148
1997;7;9011110;21;386;SP;1;817800;1422;1422600;5212858
1997;8;9011110;21;767;MG;1;817800;267;267600;989542
1997;1;9011110;21;431;ES;1;727600;485;484800;905274
1997;1;9011110;21;23;MG;1;717600;172;172800;388396
1997;1;9011110;21;628;ND;1;817800;19;19200;42541
1997;6;9011110;21;53;ND;1;727600;18;18000;76392
1997;1;9011110;21;383;ES;1;727600;95;96000;158592
1997;12;9011110;21;386;BA;1;817800;56;55800;193068
1997;12;9011110;21;275;MG;1;717600;78;78000;272762
1997;12;9011110;21;245;MG;1;717600;95;96000;299770
1997;4;9011110;21;744;ES;1;727600;191;192000;495920
1997;11;9011110;21;245;MG;1;727600;96;96000;298752
1997;8;9011110;21;63;ES;7;1010900;330;328500;775175
1997;12;9011110;21;431;SP;1;817800;36;36000;97200
1997;1;9011110;21;271;MG;1;817800;720;721800;1557268
1997;8;9011110;21;245;MG;1;717600;115;115200;314073
1997;8;9011110;21;827;MG;1;727600;76;76800;208512
1997;4;9011110;21;245;ES;1;727600;123;122700;301671
1997;6;9011110;21;245;SP;1;817800;400;399960;1598979
1997;4;9011110;21;149;ES;1;727600;19;19200;40128
1997;6;9011110;21;87;SP;1;817800;515;514800;2396080
1997;6;9011110;21;275;SP;1;817800;313;313200;1204865
1997;6;9011110;21;195;ES;1;727600;38;38400;124661
1997;9;9011110;21;791;SP;1;817800;14;13920;47566
1997;9;9011110;21;607;MG;1;817800;289;290400;970560
1997;9;9011110;21;301;SP;1;817800;57;57600;181824
1997;3;9011110;21;275;MG;1;727600;194;194400;638928
1997;3;9011110;21;149;MG;1;717600;162;162000;395440
1997;9;9011110;21;399;SP;1;817800;2600;2597460;9209947
1997;9;9011110;21;845;ES;7;1011000;48;48000;124800
1997;9;9011110;21;245;PR;1;817800;53;53100;165825
1997;11;9011110;21;111;ES;1;727600;96;96000;255360
1997;11;9011110;21;399;PR;1;817800;281;281460;960488
1997;8;9011110;21;431;ES;1;727600;714;715500;1846050
1997;8;9011110;21;573;ES;1;727600;38;38400;100224
1997;6;9011110;21;573;ES;1;727600;57;57600;151680
1997;6;9011110;21;72;MG;1;727600;289;288000;836352
1997;9;9011110;21;232;MG;1;727600;65;64800;220320
1997;8;9011110;21;195;ES;1;727600;500;499980;1289638
1997;8;9011110;21;820;MG;1;727600;270;270000;739800
1997;8;9011110;21;240;MG;1;727600;57;57600;147072
1997;8;9011110;21;190;MG;1;817800;112;112080;400569
1997;12;9011110;21;767;MG;1;727600;57;57600;165085
1997;9;9011110;21;245;ND;1;817800;57;57600;207950
1997;11;9011110;21;756;ES;1;727600;19;19200;47937
1997;8;9011110;21;249;MG;1;727600;158;158400;533567
1997;12;9011110;21;63;MG;1;717600;74;74400;276880
1997;7;9011110;21;744;ND;1;727600;38;38400;92544
1997;7;9011110;21;275;PR;1;817800;427;427200;1919058
1997;7;9011110;21;386;ND;1;817800;509;508800;2271372
1997;4;9011110;21;69;MG;1;817800;74;74400;277820
1997;4;9011110;21;72;MG;1;727600;212;211200;600576
1997;1;9011110;21;158;MG;7;1010900;72;72000;130800
1997;8;9011110;21;23;BA;1;817800;240;240120;883399
1997;12;9011110;21;72;MG;1;817800;57;57600;205747
1997;11;9011110;21;149;ES;1;727600;154;153600;241459
1997;7;9011110;21;249;BA;1;817800;405;403740;1377794
1997;4;9011110;21;23;ES;1;727600;171;172800;457344
